# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.215810902548    	k                 	8.8073812758e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7834853460e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215810902548    	epsilon           	2.2097477782e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8663661380e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215823134783    	k                 	4.8994975445e-05	(8.6392917631e+00 1.0527179397e+00 6.4903595715e-01)	8	4.7846874809e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215823134783    	epsilon           	2.2153986394e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8666493051e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215835375781    	k                 	7.9008056967e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7858702916e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215835375781    	epsilon           	2.2220317665e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8668692322e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215847621166    	k                 	7.4489153415e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7870340940e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215847621166    	epsilon           	2.2280049086e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8670006172e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215859875338    	k                 	6.9978647114e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7881802004e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215859875338    	epsilon           	2.2345383064e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8670211394e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215872133911    	k                 	6.5478273421e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7893090055e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215872133911    	epsilon           	2.2401204554e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8610018962e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215884401296    	k                 	6.0986552560e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7904216477e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215884401296    	epsilon           	2.2468778044e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8486858116e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215896673094    	k                 	1.0000000000e-15	(8.4476600688e+00 1.5822071333e+00 0.0000000000e+00)	8	4.7915184877e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215896673094    	epsilon           	1.8276529665e-04	(8.4467112719e+00 1.5807292643e+00 2.3493411250e-02)	8	1.8349350641e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.21590894931     	k                 	5.2034701802e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7926004050e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.21590894931     	epsilon           	2.2585473650e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8234069174e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215921229948    	k                 	4.7575049786e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7936684329e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215921229948    	epsilon           	2.2642091536e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8151298530e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215933515012    	k                 	4.3126624330e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7947237636e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215933515012    	epsilon           	2.2703016082e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8098623412e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215945804509    	k                 	1.0000000000e-15	(4.8081494410e+00 1.1792107855e+00 2.6989400801e+00)	5	4.7957677245e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215945804509    	epsilon           	2.2760182245e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8062737087e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215958098443    	k                 	3.4264836153e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7968017378e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215958098443    	epsilon           	2.2820100488e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.8028883924e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215970396817    	k                 	2.9852328581e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7978272712e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215970396817    	epsilon           	2.2876338596e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.7982239779e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.215982704088    	k                 	2.5451244628e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7988461662e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.215982704088    	epsilon           	2.2945701639e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.7909978940e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.21599502027     	k                 	2.1062429116e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.7998598470e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.21599502027     	epsilon           	2.3004124899e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.7803987478e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.216007345381    	k                 	1.6687157937e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.8008696346e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216007345381    	epsilon           	2.3072850313e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.7661451233e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.216019688393    	k                 	1.2324442941e-05	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.8018774420e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216019688393    	epsilon           	2.3152262460e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.7483652995e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.21603204487     	k                 	7.9802615020e-06	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.8028838885e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.21603204487     	epsilon           	2.3213764461e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.7275365695e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.216044419352    	k                 	3.6646686441e-06	(4.2574454200e+00 1.5509067708e+00 2.8584930443e+00)	5	4.8038900886e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216044419352    	epsilon           	2.3305261132e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.7043690488e+06	(4.8011852226e+00 1.1265194018e+00 4.7569859493e-01)	5
0.2160568119      	k                 	8.2238669937e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8048965297e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.2160568119      	epsilon           	2.3360499342e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6890297888e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216069222572    	k                 	7.1624587420e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8059034207e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216069222572    	epsilon           	2.3465039708e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6891640738e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216081646877    	k                 	6.1748544998e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8069103115e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216081646877    	epsilon           	2.3483421914e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6893008758e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216094084851    	k                 	4.9859072797e-05	(8.0659208340e+00 1.0825434900e+00 3.7810327494e-01)	8	4.8079168417e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216094084851    	epsilon           	2.3626953623e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6894400089e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216106522824    	k                 	4.4163984604e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8089212708e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216106522824    	epsilon           	2.3523502231e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6895809792e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216118960797    	k                 	3.6439208239e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8099227408e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216118960797    	epsilon           	2.3816183160e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6897233192e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216131385087    	k                 	2.9417718367e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8109191171e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216131385087    	epsilon           	2.3364578581e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6898663011e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216143795719    	k                 	2.3086835563e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8119092650e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216143795719    	epsilon           	2.4260386887e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6900092917e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216156188181    	k                 	1.7436836126e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8128916526e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216156188181    	epsilon           	2.2576165844e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6901515849e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216168557995    	k                 	1.2458094899e-05	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8138647784e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216168557995    	epsilon           	2.6049029985e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6902924910e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216180905237    	k                 	8.1402193874e-06	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8148275838e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216180905237    	epsilon           	1.9154362249e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6904314193e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216193238969    	k                 	4.4742987803e-06	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8157798477e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216193238969    	epsilon           	3.1112529780e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	1.6905679600e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216205559217    	k                 	1.4698891330e-06	(4.2324168993e+00 1.0756268941e+00 2.9323468420e+00)	5	4.8167208070e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216205559217    	epsilon           	1.0661631001e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6907016922e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216217874976    	k                 	6.8967300643e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8176505649e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216217874976    	epsilon           	5.3229312441e-05	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	1.6908323938e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216230195225    	k                 	6.4411048711e-04	(4.1552249859e+00 1.3504797450e+00 2.8585673450e+00)	5	4.8185696176e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216230195225    	epsilon           	7.3762070828e-05	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	1.6909600634e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216242515475    	k                 	3.4953780794e-04	(4.1552249859e+00 1.3504797450e+00 2.8585673450e+00)	5	4.8194777658e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216242515475    	epsilon           	1.3670495394e-04	(3.9462845108e+00 1.0471237990e+00 2.6553142431e+00)	5	1.6910847281e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216254840223    	k                 	5.6166441945e-05	(4.1552249859e+00 1.3504797450e+00 2.8585673450e+00)	5	4.8203756355e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216254840223    	epsilon           	1.1593694045e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6912065919e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216267169474    	k                 	6.1124539678e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8212635486e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216267169474    	epsilon           	2.8217065536e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6913258291e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216279507744    	k                 	5.9231846946e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8221421201e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216279507744    	epsilon           	1.3808896890e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6914426430e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216291859573    	k                 	5.7371642624e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8230119036e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216291859573    	epsilon           	4.8623929767e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6915572096e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216304220461    	k                 	5.5548910287e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8238727287e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216304220461    	epsilon           	1.2562193890e-04	(8.4763019201e+00 1.0812928102e+00 3.7791105368e-01)	8	1.6916695759e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216316585884    	k                 	5.3768782563e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8247243215e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216316585884    	epsilon           	5.5371809177e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6917797316e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216328955849    	k                 	1.0000000000e-15	(8.4466761658e+00 1.2185355578e+00 0.0000000000e+00)	8	4.8255666117e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216328955849    	epsilon           	5.4615707447e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6918876495e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.21634133036     	k                 	2.2528021398e-04	(4.6299975348e+00 1.3753849764e+00 7.7590931801e-01)	5	4.8263994212e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.21634133036     	epsilon           	5.3874363798e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6919932494e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216353709422    	k                 	2.0495566304e-05	(4.6299975348e+00 1.3753849764e+00 7.7590931801e-01)	5	4.8272224701e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216353709422    	epsilon           	5.3875184110e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6920964014e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216366088484    	k                 	3.7178370012e-05	(4.6299975348e+00 1.3753849764e+00 7.7590931801e-01)	5	4.8280350746e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216366088484    	epsilon           	5.4214736875e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6921968873e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216378472104    	k                 	1.0183136189e-04	(4.6299975348e+00 1.3753849764e+00 7.7590931801e-01)	5	4.8288370577e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216378472104    	epsilon           	5.4563829194e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6922945188e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216390855724    	k                 	1.5799524645e-04	(4.6299975348e+00 1.3753849764e+00 7.7590931801e-01)	5	4.8296275412e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216390855724    	epsilon           	5.4809421780e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6923889834e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216403248476    	k                 	2.0079685972e-04	(4.6299975348e+00 1.3753849764e+00 7.7590931801e-01)	5	4.8304064278e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216403248476    	epsilon           	5.4947117291e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6924800308e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216415650378    	k                 	4.1429520216e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8311729660e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216415650378    	epsilon           	5.4998164912e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6925673149e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216428066034    	k                 	4.0129132121e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8319266274e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216428066034    	epsilon           	5.4979226292e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6926505018e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216440500083    	k                 	3.8872830028e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8326667782e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216440500083    	epsilon           	5.4898341700e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6927292131e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216452952588    	k                 	3.7655661483e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8333923684e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216452952588    	epsilon           	5.4760157611e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6928029720e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216465423609    	k                 	3.6472307651e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8341021903e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216465423609    	epsilon           	5.4568307752e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6928712197e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216477917863    	k                 	3.5317001557e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8347951349e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216477917863    	epsilon           	5.4325793020e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6929333378e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216490430771    	k                 	3.4185174341e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8354694046e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216490430771    	epsilon           	5.4034238242e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6929885689e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216502962398    	k                 	3.3072450840e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8361233091e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216502962398    	epsilon           	5.3694126324e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6930360944e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216515508105    	k                 	2.6806394588e-04	(3.5068011375e+00 1.2428294229e-01 2.9320177818e+00)	5	4.8367547785e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216515508105    	epsilon           	5.3304551900e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6930750004e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216528067929    	k                 	3.0892806605e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8373618922e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216528067929    	epsilon           	5.2863217408e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6931043339e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216540632468    	k                 	2.9823215169e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8379422227e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216540632468    	epsilon           	5.2366681726e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6931230818e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216553201727    	k                 	2.8767146874e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8384938079e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216553201727    	epsilon           	5.1810603038e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6931302487e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216565770986    	k                 	2.7726368280e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8390145353e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216565770986    	epsilon           	5.1190404711e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6931248575e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216578335522    	k                 	2.6695015683e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8395024290e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216578335522    	epsilon           	5.0501409185e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6931059906e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216590890617    	k                 	2.4270512837e-04	(4.3352968801e+00 1.3759508394e+00 2.9321099359e+00)	5	4.8399557049e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216590890617    	epsilon           	4.9739965370e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6930728195e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216603436284    	k                 	1.6353897581e-04	(4.3352968801e+00 1.3759508394e+00 2.9321099359e+00)	5	4.8403729846e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216603436284    	epsilon           	4.8901659216e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6930246179e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216615972531    	k                 	8.5781224387e-05	(4.3352968801e+00 1.3759508394e+00 2.9321099359e+00)	5	4.8407531404e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216615972531    	epsilon           	4.7982300624e-04	(8.5464186165e+00 1.0823668799e+00 3.7801449711e-01)	8	1.6929607873e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216628499371    	k                 	9.4723341320e-06	(4.3352968801e+00 1.3759508394e+00 2.9321099359e+00)	5	4.8410953248e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216628499371    	epsilon           	3.3957359159e-04	(4.1552249859e+00 1.3504797450e+00 2.8585673450e+00)	5	1.6928808727e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.21664101212     	k                 	2.1758045308e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8413988642e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.21664101212     	epsilon           	2.0152070251e-04	(4.1552249859e+00 1.3504797450e+00 2.8585673450e+00)	5	1.6927846020e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216653515488    	k                 	2.0847766310e-04	(4.6301019983e+00 1.4240372508e+00 3.7581631371e-01)	5	4.8416636292e+03	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
0.216653515488    	epsilon           	7.4287678029e-05	(4.1552249859e+00 1.3504797450e+00 2.8585673450e+00)	5	1.6926717935e+06	(5.1919452245e+00 5.0074594368e-02 4.3800256054e-01)	7
