# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.2327750406      	k                 	6.9564561859e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8024301715e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.2327750406      	epsilon           	2.8763175192e-04	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2449326221e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232787659617    	k                 	6.9968943616e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8054807421e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232787659617    	epsilon           	2.6483766923e-04	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2459603130e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232800269391    	k                 	7.0367579397e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8085114788e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232800269391    	epsilon           	2.4054346406e-04	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2469891507e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232812879164    	k                 	7.0760818350e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8115157944e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232812879164    	epsilon           	2.1407170579e-04	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2480019952e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232825488937    	k                 	7.1148819410e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8144874933e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232825488937    	epsilon           	1.8428186056e-04	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2489762495e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23283809871     	k                 	7.1531639915e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8174234407e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.23283809871     	epsilon           	1.4893267906e-04	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2498879020e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232850708483    	k                 	7.1909469377e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8203234217e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232850708483    	epsilon           	1.0247155248e-04	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2507153390e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232863318257    	k                 	7.2282696459e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8231895385e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232863318257    	epsilon           	2.0922752033e-05	(9.7539699105e+00 9.7608341881e-01 2.6265969195e+00)	8	2.2514419189e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232875918758    	k                 	7.2651612530e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8260232290e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232875918758    	epsilon           	3.7849272201e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2520568784e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232888519259    	k                 	7.3017191312e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8288306089e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232888519259    	epsilon           	3.4964726377e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2525585133e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23290111976     	k                 	7.3380034740e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8316153349e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.23290111976     	epsilon           	3.2002673459e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2529500769e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232913720262    	k                 	7.3740850661e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8343801047e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232913720262    	epsilon           	2.8915481136e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2532391930e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232926320763    	k                 	6.9906493461e-04	(4.8939164424e+00 1.6494997946e+00 1.1500000728e+00)	7	3.8371263543e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232926320763    	epsilon           	2.5621957973e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2534360547e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232938921264    	k                 	5.6342046392e-04	(4.8939164424e+00 1.6494997946e+00 1.1500000728e+00)	7	3.8398542804e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232938921264    	epsilon           	2.1973742576e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2535512522e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232951521765    	k                 	4.3064106362e-04	(4.8939164424e+00 1.6494997946e+00 1.1500000728e+00)	7	3.8425631348e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232951521765    	epsilon           	1.7663208292e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2535939774e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232964122267    	k                 	3.0101475509e-04	(4.8939164424e+00 1.6494997946e+00 1.1500000728e+00)	7	3.8452516782e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232964122267    	epsilon           	1.1884109102e-04	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2535713272e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232976713455    	k                 	1.7523366990e-04	(4.8939164424e+00 1.6494997946e+00 1.1500000728e+00)	7	3.8479166406e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232976713455    	epsilon           	7.0996220261e-06	(9.7535256292e+00 3.7630772937e-01 2.6268277613e+00)	8	2.2534873698e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.232989304643    	k                 	5.4883752891e-05	(4.8939164424e+00 1.6494997946e+00 1.1500000728e+00)	7	3.8505589578e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.232989304643    	epsilon           	3.8741014816e-04	(9.7535349465e+00 5.7628173173e-01 2.6268059362e+00)	8	2.2533468002e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233001895832    	k                 	7.6293069304e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8531778533e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233001895832    	epsilon           	3.6299948286e-04	(9.7535349465e+00 5.7628173173e-01 2.6268059362e+00)	8	2.2531528254e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23301448702     	k                 	7.6674598741e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8557725681e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.23301448702     	epsilon           	3.3788207711e-04	(9.7535349465e+00 5.7628173173e-01 2.6268059362e+00)	8	2.2529112088e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233027078208    	k                 	7.7063235307e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8583418715e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233027078208    	epsilon           	3.1178958914e-04	(9.7535349465e+00 5.7628173173e-01 2.6268059362e+00)	8	2.2526320410e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233039669396    	k                 	7.7459635006e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8608834871e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233039669396    	epsilon           	2.5190583268e-04	(9.7537661685e+00 9.2349410660e-01 2.6266031997e+00)	8	2.2523308570e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233052260585    	k                 	7.7864465058e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8633936505e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233052260585    	epsilon           	1.5040830683e-04	(9.7537661685e+00 9.2349410660e-01 2.6266031997e+00)	8	2.2520289052e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233064842425    	k                 	7.8278066030e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8658651242e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233064842425    	epsilon           	4.4192733764e-05	(9.7537661685e+00 9.2349410660e-01 2.6266031997e+00)	8	2.2517517033e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233077424266    	k                 	7.8701342947e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8682925271e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233077424266    	epsilon           	1.8529264070e-04	(9.7535349465e+00 5.7628173173e-01 2.6268059362e+00)	8	2.2515299203e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233090006107    	k                 	7.9134819874e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8706672987e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233090006107    	epsilon           	1.3919644636e-04	(9.7535349465e+00 5.7628173173e-01 2.6268059362e+00)	8	2.2513926035e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233102587947    	k                 	7.9578890348e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8729804376e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233102587947    	epsilon           	7.1379254104e-05	(9.7535349465e+00 5.7628173173e-01 2.6268059362e+00)	8	2.2513668535e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233115169788    	k                 	8.0033599880e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8752245031e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233115169788    	epsilon           	1.1272430948e-03	(4.3501811761e+00 1.8504152431e+00 1.2481764000e+00)	5	2.2514749423e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23312774226     	k                 	8.0498528336e-04	(4.6301606363e+00 1.6759371989e+00 1.9759194746e+00)	5	3.8773925964e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.23312774226     	epsilon           	1.1322781038e-03	(4.3501811761e+00 1.8504152431e+00 1.2481764000e+00)	5	2.2517313337e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233140314733    	k                 	7.1172219578e-04	(9.7548780604e+00 1.1219644719e+00 2.6253743991e+00)	8	3.8794834998e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233140314733    	epsilon           	1.1214737289e-03	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2521441780e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233152887205    	k                 	5.7863533652e-04	(9.7548780604e+00 1.1219644719e+00 2.6253743991e+00)	8	3.8814971330e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233152887205    	epsilon           	1.1019278135e-03	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2527147422e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233165459677    	k                 	4.4656984732e-04	(9.7548780604e+00 1.1219644719e+00 2.6253743991e+00)	8	3.8834367748e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233165459677    	epsilon           	1.0821928127e-03	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2534353268e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233178022767    	k                 	3.1561348635e-04	(9.7548780604e+00 1.1219644719e+00 2.6253743991e+00)	8	3.8853079474e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233178022767    	epsilon           	1.0623718297e-03	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2542889307e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233190585857    	k                 	1.8566187110e-04	(9.7548780604e+00 1.1219644719e+00 2.6253743991e+00)	8	3.8871223880e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233190585857    	epsilon           	1.0424847333e-03	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2552526620e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233203148946    	k                 	5.6726574981e-05	(9.7548780604e+00 1.1219644719e+00 2.6253743991e+00)	8	3.8888928233e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233203148946    	epsilon           	1.0225500281e-03	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2562976212e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233215712036    	k                 	5.4486271812e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.8906329400e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233215712036    	epsilon           	1.0025805296e-03	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2573933286e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23322826573     	k                 	5.0771930007e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.8923542244e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.23322826573     	epsilon           	9.8260149073e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2585085729e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233240819423    	k                 	4.6826475838e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.8940680899e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233240819423    	epsilon           	9.6260691901e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2596191728e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233253373116    	k                 	4.2503707795e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.8957807408e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233253373116    	epsilon           	9.4260431217e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2607064013e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23326592681     	k                 	3.7655852447e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.8974940531e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.23326592681     	epsilon           	9.2259977256e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2617579376e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233278480503    	k                 	3.2162797475e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.8992061335e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233278480503    	epsilon           	9.0259797233e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2627671082e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233291034196    	k                 	2.5959204665e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.9009127268e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233291034196    	epsilon           	8.8260209723e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2637306542e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233303587889    	k                 	1.9056042174e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.9026092223e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233303587889    	epsilon           	8.6261377767e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2646463662e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233316141583    	k                 	1.1584763871e-04	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.9042927678e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233316141583    	epsilon           	8.4263304083e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2655110830e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233328695276    	k                 	3.7643112072e-05	(3.8179291237e+00 2.3977439514e-02 2.9311282518e+00)	5	3.9059639486e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233328695276    	epsilon           	8.2265827409e-04	(9.7535553070e+00 6.7626103876e-01 2.6267762598e+00)	8	2.2663195246e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233341248969    	k                 	8.2038498184e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9076275842e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233341248969    	epsilon           	7.8144134383e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2670640465e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233353802663    	k                 	7.9266368853e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9092924334e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233353802663    	epsilon           	7.1992728300e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2677353394e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233366356356    	k                 	7.6538092582e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9109698421e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233366356356    	epsilon           	6.0586700371e-04	(9.1572441781e+00 1.1550661120e+00 3.5700917000e-01)	8	2.2683239500e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233378910049    	k                 	7.3851205876e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9126716333e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233378910049    	epsilon           	5.7165885353e-04	(9.1572441781e+00 1.1550661120e+00 3.5700917000e-01)	8	2.2688221398e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233391463743    	k                 	7.1203291460e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9144074717e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233391463743    	epsilon           	5.4637983613e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2692256369e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233404017436    	k                 	6.8592007505e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9161827772e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233404017436    	epsilon           	4.9235393512e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2695348977e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233416571129    	k                 	6.6015121263e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9179974688e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233416571129    	epsilon           	4.4033018473e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2697556195e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233429134333    	k                 	6.3468609212e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9198471741e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233429134333    	epsilon           	3.9035744742e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2698991903e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233441697537    	k                 	6.0952492564e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9217198605e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233441697537    	epsilon           	3.4250008487e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699784806e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23345426074     	k                 	5.8464988611e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9236017671e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.23345426074     	epsilon           	2.9686304848e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2700104224e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233466823944    	k                 	5.6004484080e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9254782933e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233466823944    	epsilon           	2.5353795515e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2700120689e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233479387148    	k                 	4.9855403216e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	3.9273361805e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233479387148    	epsilon           	2.1263146380e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699986765e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233491950351    	k                 	4.3169632255e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	3.9291652685e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233491950351    	epsilon           	1.7427073395e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699822647e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233504513555    	k                 	3.6496976958e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	3.9309594990e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233504513555    	epsilon           	1.3861012274e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699706061e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233517076759    	k                 	2.9837289864e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	3.9327170960e+03	(6.9277733038e+00 1.1253304835e+00 3.7813732851e-01)	7
0.233517076759    	epsilon           	1.0584224854e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699669045e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233529639963    	k                 	5.0020098650e-06	(8.8354888309e+00 1.0840530338e+00 3.7858220023e-01)	8	3.9347060076e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233529639963    	epsilon           	7.6216522011e-05	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699701213e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233542203166    	k                 	1.6555611138e-04	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	3.9379822629e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233542203166    	epsilon           	5.0073268704e-05	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699758639e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.23355476637     	k                 	9.9324471244e-05	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	3.9412506824e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.23355476637     	epsilon           	2.7915899518e-05	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699776245e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233567329574    	k                 	3.3206026229e-05	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	3.9445102273e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233567329574    	epsilon           	1.0605146817e-05	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699681448e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233579892777    	k                 	1.0000000000e-15	(9.6911090521e+00 1.2748845872e+00 1.6250000218e+00)	8	3.9477594148e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233579892777    	epsilon           	3.1076347317e-07	(9.7142485259e+00 1.2695472053e+00 1.6250029725e+00)	8	2.2699406916e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233592455981    	k                 	3.2633276228e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9509964201e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233592455981    	epsilon           	2.6132674632e-04	(9.7142481674e+00 1.2695467114e+00 1.5250021781e+00)	8	2.2698901035e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233605019185    	k                 	3.0401160209e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9542193002e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233605019185    	epsilon           	2.2572850253e-04	(9.7142481674e+00 1.2695467114e+00 1.5250021781e+00)	8	2.2698133868e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233617582388    	k                 	2.8185227298e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9574263617e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233617582388    	epsilon           	1.8671850277e-04	(9.7142481674e+00 1.2695467114e+00 1.5250021781e+00)	8	2.2697098418e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
0.233630145592    	k                 	2.5984750153e-04	(4.6301803450e+00 1.5759099741e+00 2.3759484265e+00)	5	3.9606163443e+03	(6.9809349713e+00 1.1764948920e+00 3.2538720511e-01)	7
0.233630145592    	epsilon           	1.4978402319e-04	(9.7142481674e+00 1.2695467114e+00 1.5250021781e+00)	8	2.2695807530e+06	(6.8759471954e+00 1.2710230972e+00 3.2505871590e-01)	7
