# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	max(T)
0.218154511213    	1.6028054606e+03
0.218166605967    	1.6028404514e+03
0.21817866864     	1.6023597667e+03
0.218190690299    	1.6014234771e+03
0.218202666696    	1.6001511257e+03
0.218214593678    	1.5986967579e+03
0.218226476073    	1.5972159107e+03
0.218238323024    	1.5958429711e+03
0.218250143522    	1.5946747421e+03
0.218261946442    	1.5938206157e+03
0.218273749363    	1.5933117622e+03
0.218285561072    	1.5931412003e+03
0.218297399235    	1.5932820170e+03
0.218309272868    	1.5936934431e+03
0.218321191156    	1.5943167739e+03
0.218333158972    	1.5950783232e+03
0.218345181311    	1.5959073374e+03
0.218357258693    	1.5967424777e+03
0.218369377706    	1.5975303236e+03
0.21838151532     	1.5982365728e+03
0.2183936716      	1.5988332815e+03
0.218405846611    	1.5992939309e+03
0.218418045126    	1.5995988827e+03
0.218430271976    	1.5997377447e+03
0.21844252255     	1.5997107161e+03
0.218454796948    	1.5995282642e+03
0.218467080905    	1.5992105086e+03
0.218479350524    	1.5987861993e+03
0.218491601068    	1.5982893796e+03
0.218503832589    	1.5977566031e+03
0.218516045139    	1.5972219056e+03
0.21852823877     	1.5967117348e+03
0.218540418244    	1.5962451896e+03
0.218552583589    	1.5958340848e+03
0.21856474423     	1.5954824410e+03
0.218576900168    	1.5951882380e+03
0.21858906081     	1.5949444153e+03
0.218601230876    	1.5947416413e+03
0.218613415109    	1.5945692613e+03
0.218625618291    	1.5944181182e+03
0.218637840489    	1.5942822460e+03
0.218650086549    	1.5941554791e+03
0.218662356574    	1.5940314979e+03
0.218674645846    	1.5939042706e+03
0.218686939941    	1.5937689856e+03
0.218699243697    	1.5938812235e+03
0.218711557134    	1.5939964891e+03
0.218723885125    	1.5940859924e+03
0.218736222843    	1.5941477615e+03
0.218748560561    	1.5941804844e+03
0.218760898279    	1.5941833681e+03
0.218773235997    	1.5941609485e+03
0.218785573715    	1.5941213453e+03
0.218797916311    	1.5940739790e+03
0.218810258908    	1.5940277095e+03
0.218822601504    	1.5939921835e+03
0.218834948989    	1.5939775511e+03
0.218847296473    	1.5939938348e+03
0.218859648854    	1.5940449708e+03
0.218872001234    	1.5941355705e+03
0.218884353615    	1.5942668737e+03
0.218896705995    	1.5944341546e+03
0.218909058376    	1.5946262271e+03
0.218921410756    	1.5948337788e+03
0.218933763137    	1.5950488125e+03
0.21894612043     	1.5952622652e+03
0.218958477724    	1.5954655531e+03
0.218970835018    	1.5956494190e+03
0.218983192312    	1.5958076219e+03
0.218995549606    	1.5959377343e+03
0.219007911827    	1.5960467682e+03
0.219020274048    	1.5961436881e+03
0.219032641204    	1.5962355208e+03
0.21904500836     	1.5963244418e+03
0.219057375516    	1.5964164217e+03
0.219069747617    	1.5965156564e+03
0.219082119718    	1.5966221778e+03
0.219094496772    	1.5967326453e+03
0.219106873826    	1.5968397372e+03
0.21911925088     	1.5969379895e+03
0.219131627933    	1.5970283012e+03
0.219144009952    	1.5971115471e+03
0.21915639197     	1.5971857999e+03
