# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.266684096599    	2.8336325778e+02
0.266701385599    	2.8345581915e+02
0.266718683581    	2.8365383164e+02
0.266735990558    	2.8389551192e+02
0.266753306544    	2.8415442270e+02
0.266770640586    	2.8441625464e+02
0.266787983676    	2.8467102096e+02
0.266805335826    	2.8491112789e+02
0.266822697052    	2.8513046628e+02
0.266840067368    	2.8532476260e+02
0.266857446788    	2.8549254277e+02
0.266874835326    	2.8563327432e+02
0.266892223863    	2.8574713971e+02
0.266909612401    	2.8583594621e+02
0.266927010081    	2.8590445293e+02
0.266944407762    	2.8595604104e+02
0.266961805442    	2.8599386014e+02
0.266979203122    	2.8602105505e+02
0.266996600802    	2.8604066662e+02
0.267013998482    	2.8542662804e+02
0.267031396162    	2.8606819388e+02
0.267048793842    	2.8608093710e+02
0.267066191522    	2.8609571462e+02
0.267083589203    	2.8611416913e+02
0.267100996083    	2.8613763436e+02
0.267118402963    	2.8616709472e+02
0.267135809844    	2.8620319394e+02
0.267153225949    	2.8624621756e+02
0.267170642054    	2.8629602990e+02
0.267188067403    	2.8635223618e+02
0.267205492752    	2.8641417683e+02
0.267222927365    	2.8648110232e+02
0.267240371257    	2.8655211998e+02
0.267257815149    	2.8662623262e+02
0.267275268339    	2.8670251195e+02
0.267292730843    	2.8678001034e+02
0.267310193346    	2.8374603582e+02
0.267327665183    	2.7342739864e+02
0.26734513702     	2.8721648147e+02
0.26736261821     	2.8769820101e+02
0.2673800994      	2.8793722633e+02
0.267397589963    	2.8734049717e+02
0.267415089915    	2.8811697341e+02
0.26743259927     	2.8813346422e+02
0.267450118044    	2.8812480925e+02
0.267467646252    	2.8809033756e+02
0.267485183909    	2.8803101121e+02
0.26750273103     	2.8793204846e+02
0.267520287632    	2.7557159972e+02
0.267537853728    	2.7594237156e+02
0.267555429335    	2.8762264179e+02
0.267573004942    	2.8751394504e+02
0.267590580549    	2.8742021096e+02
0.267608165693    	2.8734700377e+02
0.267625750836    	2.8729713761e+02
0.26764333598     	2.8727088360e+02
0.267660930686    	2.8726655618e+02
0.267678525391    	2.7676178103e+02
0.26769612968     	2.7686785828e+02
0.267713743568    	2.8735244987e+02
0.267731357456    	2.8740133526e+02
0.267748971344    	2.8684782622e+02
0.267766594857    	2.7646890756e+02
0.26778421837     	2.8755966536e+02
0.267801851529    	2.8760771557e+02
0.267819484688    	2.8013029883e+02
0.267837117847    	2.8113257916e+02
0.267854760679    	2.8462817786e+02
0.26787240351     	2.8590210157e+02
0.267890056036    	2.8643552821e+02
0.267907708561    	2.8665085082e+02
0.267925370802    	2.8674708138e+02
0.267943042774    	2.8678841444e+02
0.267960714746    	2.8679780291e+02
0.267978396471    	2.8678595404e+02
0.267996087965    	2.8675961451e+02
0.268013789243    	2.8672396052e+02
0.268031500324    	2.8668334617e+02
0.268049221221    	2.8664155900e+02
0.268066951953    	2.8660189421e+02
0.268084702397    	2.8656714435e+02
0.268102462718    	2.8653965082e+02
0.268120232934    	2.8652123094e+02
0.268138022983    	2.8651311644e+02
0.26815582297     	2.8651584224e+02
0.268173632912    	2.8652916392e+02
0.26819146281     	2.8655226685e+02
0.268209302707    	2.8658392603e+02
0.268227152621    	2.8662261053e+02
0.268245022614    	2.8666665187e+02
0.268262902669    	2.8671433079e+02
0.268280802893    	2.7812911850e+02
0.268298713225    	2.8681432655e+02
0.268316643817    	2.8686378454e+02
0.268334584562    	2.8691139112e+02
0.26835254566     	2.8695644854e+02
0.268370516957    	2.8699850142e+02
0.268388498471    	2.8703738161e+02
