# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.00968038144558  	p                 	1.0128000395e+05	(4.6431655522e+00 2.4987013216e-02 2.9782315681e+00)	5	1.0152730885e+05	(1.4262225157e-01 2.2789348172e+00 2.9734775365e+00)	4
0.00993081385896  	p                 	1.0125812359e+05	(4.6829517443e+00 2.4870276386e-02 2.9703593915e+00)	5	1.0155208087e+05	(1.4262225157e-01 2.2789348172e+00 2.9734775365e+00)	4
0.0101812462723   	p                 	1.0124840858e+05	(4.6832931298e+00 1.2498237806e-01 2.9704971403e+00)	5	1.0156417357e+05	(1.4262225157e-01 2.2789348172e+00 2.9734775365e+00)	4
0.0104316786857   	p                 	1.0124908261e+05	(4.6819873401e+00 2.4883016602e-02 2.4321353889e-02)	5	1.0155890272e+05	(1.4262225157e-01 2.2789348172e+00 2.9734775365e+00)	4
0.0106821110991   	p                 	1.0125802199e+05	(4.6822611599e+00 6.7499984247e-01 2.4383843401e-02)	5	1.0153672505e+05	(1.3445870848e-01 2.2793026718e+00 2.4901515150e-02)	4
0.0109325435125   	p                 	1.0127199653e+05	(4.6822605208e+00 8.7499947473e-01 2.4382945081e-02)	5	1.0150676955e+05	(4.6846501735e+00 2.2701179424e+00 2.4851510134e-02)	5
0.0111829759259   	p                 	1.0129313472e+05	(4.6822589699e+00 1.0249994331e+00 2.4377996342e-02)	5	1.0148172585e+05	(1.1234706963e+00 2.2792027663e+00 1.4750005254e+00)	4
0.0114334083392   	p                 	1.0130615422e+05	(4.8554080786e+00 1.2279693934e+00 2.6784473433e+00)	5	1.0149256536e+05	(1.0716409033e+00 2.2792027245e+00 1.4750004190e+00)	4
0.0116838407526   	p                 	1.0129972593e+05	(1.4262225157e-01 2.2789348172e+00 2.9734775365e+00)	4	1.0149386180e+05	(1.0198104540e+00 2.2792021276e+00 1.4750005227e+00)	4
0.011934273166    	p                 	1.0125076708e+05	(1.4262225157e-01 2.2789348172e+00 2.9734775365e+00)	4	1.0150093302e+05	(2.3374554212e+00 1.0024044928e-01 1.7046555155e+00)	5
