# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.2849539294      	2.8733209306e+02
0.284976419789    	2.8736882661e+02
0.284998910179    	2.8740533160e+02
0.285021400568    	2.8744148412e+02
0.285043890958    	2.8747719375e+02
0.285066381348    	2.8751240574e+02
0.285088871737    	2.8754709741e+02
0.285111362127    	2.8758127036e+02
0.285133852516    	2.8761494061e+02
0.285156308932    	2.8764807968e+02
0.285178765348    	2.8768075738e+02
0.285201187791    	2.8771293879e+02
0.285223610234    	2.8774467842e+02
0.285245998703    	2.8770957102e+02
0.285268387173    	2.8780672769e+02
0.285290775642    	2.8783707175e+02
0.285313164111    	2.8786695580e+02
0.285335518504    	2.8764874741e+02
0.285357872896    	2.8792527863e+02
0.285380227289    	2.8795380465e+02
0.285402581681    	2.8798196339e+02
0.285424901893    	2.8800978027e+02
0.285447222104    	2.8803738528e+02
0.285469542316    	2.8806488243e+02
0.285491828294    	2.8809234531e+02
0.285514114272    	2.8811993627e+02
0.285536366017    	2.8814773273e+02
0.285558617761    	2.8817588906e+02
0.285580869506    	2.8556158427e+02
0.285603086964    	2.8823360401e+02
0.285625304422    	2.8826327780e+02
0.285647521881    	2.8829352946e+02
0.285669739339    	2.8832432254e+02
0.285691956798    	2.8835557930e+02
0.285714174256    	2.8838718441e+02
0.285736391714    	2.8841899211e+02
0.28575857462     	2.8845078666e+02
0.285780757526    	2.8848244275e+02
0.285802940431    	2.8851379209e+02
0.285825123337    	2.8854468620e+02
0.285847271582    	2.8857496093e+02
0.285869419826    	2.8860458642e+02
0.285891568071    	2.8863352839e+02
0.285913681601    	2.8866175374e+02
0.28593579513     	2.8396939045e+02
0.28595790866     	2.8871644953e+02
0.28597998742     	2.8874314163e+02
0.28600206618     	2.8876961548e+02
0.28602411017     	2.8879597730e+02
0.286046154161    	2.8882241980e+02
0.286068198151    	2.8884907865e+02
0.286090207316    	2.8887601469e+02
0.286112216482    	2.8890333189e+02
0.286134190823    	2.8893100365e+02
0.286156165164    	2.8895904158e+02
0.286178104681    	2.8898732434e+02
0.286200044197    	2.8901578574e+02
0.286221983713    	2.8904429444e+02
0.28624388835     	2.8435483883e+02
0.286265792986    	2.8535173058e+02
0.286287662742    	2.8912857825e+02
0.286309532499    	2.8915592082e+02
0.286331402255    	2.8525789284e+02
0.286353272012    	2.8571132318e+02
0.286375106776    	2.8923506612e+02
0.286396941541    	2.8926055700e+02
0.286418776306    	2.8329972734e+02
0.286440611071    	2.8515093834e+02
0.286462410731    	2.8933558935e+02
0.286484210392    	2.8592483945e+02
0.286506010053    	2.8575070244e+02
0.286527809713    	2.8333916814e+02
0.286549609374    	2.8496779757e+02
0.28657137376     	2.8946201184e+02
0.286593138146    	2.8714739144e+02
0.286614902532    	2.8641783571e+02
0.286636666919    	2.8375017448e+02
0.286658431305    	2.8300638913e+02
0.286680160244    	2.8292854974e+02
0.286701889183    	2.8308807740e+02
0.286723618122    	2.8333636223e+02
0.286745347062    	2.8361447349e+02
0.286767076001    	2.8389374986e+02
0.28678880494     	2.8415701733e+02
0.2868104982      	2.8439205210e+02
0.286832191459    	2.8459115748e+02
0.286853884719    	2.8475063347e+02
0.286875577978    	2.8487191983e+02
0.28689723544     	2.8495924563e+02
0.286918892902    	2.8501713300e+02
0.286940550365    	2.8504987878e+02
0.28696217197     	2.8506216935e+02
0.286983793575    	2.8505896021e+02
0.287005415181    	2.8504506162e+02
0.28702700087     	2.8502510291e+02
0.287048586559    	2.8500335268e+02
0.287070172248    	2.8498373032e+02
0.287091757937    	2.7739636392e+02
0.28711330759     	2.7753354979e+02
0.287134857243    	2.8531073534e+02
0.287156406895    	2.8546551241e+02
0.287177956548    	2.8558049488e+02
0.287199470044    	2.7822604617e+02
0.28722098354     	2.8048444097e+02
0.287242497035    	2.8895117588e+02
0.287264010531    	2.8166972624e+02
0.287285524027    	2.8184465445e+02
0.287307037523    	2.8199634923e+02
0.287328514617    	2.8213081745e+02
0.28734999171     	2.8225876580e+02
0.287371468804    	2.8238082890e+02
0.287392945898    	2.8249467337e+02
0.287414422992    	2.8259754007e+02
0.287435863498    	2.8268717605e+02
0.287457304004    	2.8276280054e+02
0.28747874451     	2.8282469552e+02
0.287500185016    	2.8287412477e+02
0.287521625522    	2.8291289621e+02
0.287543029252    	2.8294297008e+02
0.287564432981    	2.8296644250e+02
0.287585836711    	2.8298529704e+02
0.287607240441    	2.8300143462e+02
0.287628644171    	2.8301661908e+02
0.287650047901    	2.8303241899e+02
0.2876714146      	2.8305012467e+02
0.287692781299    	2.8307079672e+02
0.287714147998    	2.8309516662e+02
0.287735514697    	2.8312365621e+02
0.287756881396    	2.8315638646e+02
0.287778210871    	2.8319311531e+02
0.287799540346    	2.8323343881e+02
0.287820869821    	2.8327667240e+02
0.287842199296    	2.8332198909e+02
0.287863528771    	2.8336851396e+02
0.287884858246    	2.8341540515e+02
0.287906187721    	2.8346192052e+02
0.287927517196    	2.8350745954e+02
0.287948809053    	2.8355150907e+02
0.287970100909    	2.8359388067e+02
0.287991392766    	2.8363446352e+02
0.288012684623    	2.8367328953e+02
0.28803397648     	2.8371052483e+02
0.288055268337    	2.8374645256e+02
0.288076560193    	2.8378143889e+02
0.28809785205     	2.8381588699e+02
0.288119105886    	2.8385013049e+02
0.288140359721    	2.8182798724e+02
0.288161613557    	2.8356839639e+02
0.288182867393    	2.8395499679e+02
0.288204121228    	2.8399119198e+02
0.288225336838    	2.8402794550e+02
0.288246552447    	2.8406517241e+02
0.288267768056    	2.8410263904e+02
0.288288983665    	2.8414003712e+02
0.28831016091     	2.8417693504e+02
0.288331338155    	2.8421300148e+02
0.2883525154      	2.8424783444e+02
0.28837365421     	2.8428100498e+02
0.288394793021    	2.8431227178e+02
0.288415931831    	2.8434142425e+02
0.288437032138    	2.8436832214e+02
0.288458132444    	2.8439305785e+02
0.28847923275     	2.8441580580e+02
0.288500294482    	2.8443683759e+02
0.288521356214    	2.8445662600e+02
0.288542417945    	2.8447570862e+02
0.288563441032    	2.8449467301e+02
0.288584464118    	2.8451422657e+02
0.288605487204    	2.8453505279e+02
0.288626510291    	2.8455779885e+02
0.288647533377    	2.8458302692e+02
0.288668517604    	2.8461111419e+02
0.28868950183     	2.7785533517e+02
0.288710486057    	2.8467686589e+02
0.288731470284    	2.8471446903e+02
0.28875245451     	2.8475484487e+02
0.288773438737    	2.8479745899e+02
0.288794422964    	2.8484159054e+02
0.28881540719     	2.8315990038e+02
0.288836391417    	2.8493087886e+02
0.288857375644    	2.8497409727e+02
0.288878320426    	2.8501501111e+02
0.288899265209    	2.8505286167e+02
0.288920209992    	2.8404028424e+02
0.288941154774    	2.8395803805e+02
0.288962099557    	2.8411052143e+02
0.288983044339    	2.8441673972e+02
0.289003949379    	2.8479116392e+02
0.289024854418    	2.8519305569e+02
0.289045759457    	2.8520853146e+02
0.289066664496    	2.8521941193e+02
0.289087569535    	2.8522992314e+02
0.289108474575    	2.8524105345e+02
0.289129339566    	2.8525369101e+02
0.289150204557    	2.8526863089e+02
0.289171069548    	2.8528646212e+02
0.28919193454     	2.8530754783e+02
0.289212799531    	2.8533199960e+02
0.289233664522    	2.8535967486e+02
0.289254489155    	2.8539013851e+02
0.289275313789    	2.8542287679e+02
0.289296138422    	2.8545718603e+02
0.28931692262     	2.8549221648e+02
0.289337706817    	2.8038431891e+02
0.289358491014    	2.8062455090e+02
0.289379234696    	2.8559453879e+02
0.289399978378    	2.8562572304e+02
0.289420722061    	2.8565486420e+02
0.289441465743    	2.8568187638e+02
0.289462209425    	2.8318958525e+02
0.289482912354    	2.8391127357e+02
0.289503615282    	2.8423807424e+02
0.28952431821     	2.8454483121e+02
0.289545021139    	2.8200369761e+02
0.289565724067    	2.8381133263e+02
0.289586426996    	2.8583420298e+02
0.289607088847    	2.8585523027e+02
