Simulation_Iteration,Time,deltaT,PIMPLE_Iterations
5117,8818.41,1.260510993e-05,3
5118,8819.71,1.259655249e-05,3
5119,8821,1.258800086e-05,3
5120,8822.28,1.257945503e-05,3
5121,8823.58,1.257091501e-05,3
5122,8824.91,1.256238078e-05,3
5123,8826.23,1.255385235e-05,3
5124,8827.5,1.254532971e-05,3
5125,8828.79,1.253681285e-05,3
5126,8830.06,1.253681285e-05,3
5127,8831.37,1.252829599e-05,3
5128,8832.66,1.251978492e-05,3
5129,8833.94,1.251127963e-05,3
5130,8835.22,1.251127963e-05,3
5131,8836.51,1.250277435e-05,3
5132,8837.8,1.249427484e-05,3
5133,8839.15,1.249427484e-05,3
5134,8840.44,1.248577533e-05,3
5135,8841.7,1.247728161e-05,3
5136,8842.97,1.247728161e-05,3
5137,8844.22,1.246878788e-05,3
5138,8845.49,1.246878788e-05,3
5139,8846.76,1.246029416e-05,3
5140,8848.02,1.245180622e-05,3
5141,8849.29,1.245180622e-05,3
5142,8850.54,1.244331828e-05,3
5143,8851.81,1.243483613e-05,3
5144,8853.08,1.243483613e-05,3
5145,8854.35,1.242635397e-05,3
5146,8855.62,1.242635397e-05,3
5147,8856.91,1.241787182e-05,3
5148,8858.18,1.240939546e-05,3
5149,8859.46,1.240939546e-05,3
5150,8860.76,1.24009191e-05,3
5151,8862.05,1.239244852e-05,3
5152,8863.43,1.239244852e-05,3
5153,8864.74,1.238397795e-05,3
5154,8866.04,1.237551317e-05,3
5155,8867.33,1.237551317e-05,3
5156,8868.63,1.236704838e-05,3
5157,8869.89,1.236704838e-05,3
5158,8871.23,1.23585836e-05,3
5159,8872.51,1.23585836e-05,3
5160,8873.8,1.235011882e-05,3
5161,8875.05,1.235011882e-05,3
5162,8876.31,1.234165403e-05,3
5163,8877.7,1.234165403e-05,3
5164,8879.11,1.234165403e-05,3
5165,8880.51,1.233318344e-05,3
5166,8881.86,1.233318344e-05,3
5167,8883.25,1.233318344e-05,3
5168,8884.61,1.233318344e-05,3
5169,8885.9,1.23247012e-05,3
5170,8887.19,1.23247012e-05,3
5171,8888.47,1.23247012e-05,3
5172,8889.73,1.231621311e-05,3
5173,8891,1.231621311e-05,3
5174,8892.27,1.231621311e-05,3
5175,8893.55,1.231621311e-05,3
5176,8894.88,1.230771331e-05,3
5177,8896.15,1.230771331e-05,3
5178,8897.43,1.230771331e-05,3
5179,8898.73,1.229920763e-05,3
5180,8900.08,1.229920763e-05,3
5181,8901.41,1.229920763e-05,3
5182,8902.71,1.229920763e-05,3
5183,8903.96,1.229069017e-05,3
5184,8905.22,1.229069017e-05,3
5185,8906.47,1.229069017e-05,3
5186,8907.73,1.229069017e-05,3
5187,8908.99,1.22821609e-05,3
5188,8910.24,1.22821609e-05,3
5189,8911.51,1.22821609e-05,3
5190,8912.78,1.22821609e-05,3
5191,8914.06,1.227361976e-05,3
5192,8915.31,1.227361976e-05,3
5193,8916.57,1.227361976e-05,3
5194,8917.85,1.227361976e-05,3
5195,8919.13,1.227361976e-05,3
5196,8920.4,1.227361976e-05,3
5197,8921.69,1.227361976e-05,3
5198,8922.99,1.227361976e-05,3
5199,8924.27,1.227361976e-05,3
5200,8925.56,1.228221473e-05,3
5201,8926.85,1.228221473e-05,3
5202,8928.12,1.228221473e-05,3
5203,8929.39,1.228221473e-05,3
5204,8930.66,1.227359563e-05,3
5205,8931.95,1.227359563e-05,3
5206,8933.21,1.227359563e-05,3
5207,8934.48,1.227359563e-05,3
5208,8935.77,1.227359563e-05,3
5209,8937.05,1.227359563e-05,3
5210,8938.33,1.227359563e-05,3
5211,8939.61,1.227359563e-05,3
5212,8940.89,1.227359563e-05,3
5213,8942.18,1.227359563e-05,3
5214,8943.49,1.227359563e-05,3
5215,8944.78,1.227359563e-05,3
5216,8946.07,1.227359563e-05,3
5217,8947.37,1.228229414e-05,3
5218,8948.65,1.228229414e-05,3
5219,8949.93,1.228229414e-05,3
5220,8951.23,1.228229414e-05,3
5221,8952.52,1.228229414e-05,3
5222,8953.8,1.228229414e-05,3
5223,8955.05,1.228229414e-05,3
5224,8956.32,1.228229414e-05,3
5225,8957.6,1.228229414e-05,3
5226,8958.86,1.228229414e-05,3
5227,8960.12,1.228229414e-05,3
5228,8961.37,1.228229414e-05,3
5229,8962.64,1.228229414e-05,3
5230,8963.9,1.228229414e-05,3
5231,8965.18,1.228229414e-05,3
5232,8966.45,1.228229414e-05,3
5233,8967.73,1.228229414e-05,3
5234,8968.99,1.228229414e-05,3
5235,8970.27,1.228229414e-05,3
5236,8971.55,1.228229414e-05,3
5237,8972.83,1.228229414e-05,3
5238,8974.1,1.228229414e-05,3
5239,8975.42,1.228229414e-05,3
5240,8976.71,1.228229414e-05,3
5241,8977.97,1.228229414e-05,3
5242,8979.22,1.228229414e-05,3
5243,8980.5,1.228229414e-05,3
5244,8981.76,1.228229414e-05,3
5245,8983.08,1.228229414e-05,3
5246,8984.35,1.228229414e-05,3
5247,8985.62,1.22734068e-05,3
5248,8986.88,1.22645259e-05,3
5249,8988.13,1.225565143e-05,3
5250,8989.42,1.224678337e-05,3
5251,8990.79,1.223792173e-05,3
5252,8992.1,1.222906651e-05,3
5253,8993.41,1.222021769e-05,3
5254,8994.72,1.222021769e-05,3
5255,8995.99,1.221136887e-05,3
5256,8997.26,1.220252646e-05,3
5257,8998.52,1.219369045e-05,3
5258,8999.78,1.219369045e-05,3
5259,9001.08,1.218485445e-05,3
5260,9002.36,1.218485445e-05,3
5261,9003.63,1.217601844e-05,3
5262,9004.91,1.217601844e-05,3
5263,9006.17,1.216718243e-05,3
5264,9007.45,1.216718243e-05,3
5265,9008.71,1.215834642e-05,3
5266,9009.98,1.215834642e-05,3
5267,9011.26,1.215834642e-05,3
5268,9012.53,1.214950399e-05,3
5269,9013.78,1.214950399e-05,3
5270,9015.06,1.214066156e-05,3
5271,9016.34,1.213182556e-05,3
5272,9017.61,1.212299599e-05,3
5273,9018.92,1.212299599e-05,3
5274,9020.2,1.211416642e-05,3
5275,9021.53,1.210534329e-05,3
5276,9022.82,1.209652658e-05,3
5277,9024.1,1.208771629e-05,3
5278,9025.36,1.208771629e-05,3
5279,9026.66,1.2078906e-05,3
5280,9027.92,1.207010213e-05,3
5281,9029.19,1.206130468e-05,3
5282,9030.47,1.206130468e-05,3
5283,9031.8,1.205250723e-05,3
5284,9033.1,1.20437162e-05,3
5285,9034.41,1.20437162e-05,3
5286,9035.77,1.203492516e-05,3
5287,9037.13,1.202614055e-05,3
5288,9038.45,1.202614055e-05,3
5289,9039.74,1.201735593e-05,3
5290,9041.03,1.201735593e-05,3
5291,9042.34,1.200857131e-05,3
5292,9043.67,1.200857131e-05,3
5293,9044.95,1.200857131e-05,3
5294,9046.22,1.199978026e-05,3
5295,9047.48,1.199099565e-05,3
5296,9048.74,1.199099565e-05,3
5297,9050,1.198221104e-05,3
5298,9051.25,1.198221104e-05,3
5299,9052.52,1.197342643e-05,3
5300,9053.8,1.197342643e-05,3
5301,9055.07,1.196464182e-05,3
5302,9056.35,1.196464182e-05,3
5303,9057.63,1.19558572e-05,3
5304,9058.91,1.19558572e-05,3
5305,9060.21,1.194707259e-05,3
5306,9061.51,1.194707259e-05,3
5307,9062.8,1.193828798e-05,3
5308,9064.1,1.193828798e-05,3
5309,9065.41,1.192950337e-05,3
5310,9066.7,1.192950337e-05,3
5311,9067.96,1.192071875e-05,3
5312,9069.22,1.192071875e-05,3
5313,9070.5,1.191193414e-05,3
5314,9071.83,1.191193414e-05,3
5315,9073.09,1.190314953e-05,3
5316,9074.36,1.190314953e-05,3
5317,9075.62,1.189436492e-05,3
5318,9076.91,1.189436492e-05,3
5319,9078.2,1.188558031e-05,3
5320,9079.47,1.188558031e-05,3
5321,9080.73,1.187679569e-05,3
5322,9082,1.187679569e-05,3
5323,9083.28,1.187679569e-05,3
5324,9084.56,1.186800458e-05,3
5325,9085.85,1.186800458e-05,3
5326,9087.13,1.186800458e-05,3
5327,9088.45,1.185920695e-05,3
5328,9089.76,1.185920695e-05,3
5329,9091.05,1.185920695e-05,3
5330,9092.3,1.185040279e-05,3
5331,9093.75,1.185040279e-05,3
5332,9095.01,1.184159862e-05,3
5333,9096.27,1.184159862e-05,3
5334,9097.55,1.183279446e-05,3
5335,9098.84,1.183279446e-05,3
5336,9100.09,1.18239903e-05,3
5337,9101.34,1.181519269e-05,3
5338,9102.61,1.181519269e-05,3
5339,9103.86,1.181519269e-05,3
5340,9105.11,1.180638852e-05,3
5341,9106.37,1.180638852e-05,3
5342,9107.65,1.180638852e-05,3
5343,9108.89,1.179757778e-05,3
5344,9110.13,1.179757778e-05,3
5345,9111.36,1.179757778e-05,3
5346,9112.64,1.179757778e-05,3
5347,9113.87,1.179757778e-05,3
5348,9115.12,1.179757778e-05,3
5349,9116.38,1.179757778e-05,3
5350,9117.65,1.178873402e-05,3
5351,9118.92,1.178873402e-05,3
5352,9120.17,1.178873402e-05,3
5353,9121.44,1.179759773e-05,3
5354,9122.72,1.179759773e-05,3
5355,9124.01,1.179759773e-05,3
5356,9125.32,1.179759773e-05,3
5357,9126.62,1.179759773e-05,3
5358,9127.91,1.179759773e-05,3
5359,9129.19,1.179759773e-05,3
5360,9130.44,1.179759773e-05,3
5361,9131.68,1.179759773e-05,3
5362,9132.92,1.179759773e-05,3
5363,9134.17,1.179759773e-05,3
5364,9135.4,1.179759773e-05,3
5365,9136.64,1.179759773e-05,3
5366,9137.89,1.179759773e-05,3
5367,9139.13,1.179759773e-05,3
5368,9140.37,1.180657611e-05,3
5369,9141.61,1.180657611e-05,3
5370,9142.86,1.180657611e-05,3
5371,9144.13,1.180657611e-05,3
5372,9145.4,1.180657611e-05,3
5373,9146.65,1.180657611e-05,3
5374,9147.91,1.180657611e-05,3
5375,9149.17,1.180657611e-05,3
5376,9150.4,1.180657611e-05,3
5377,9151.65,1.180657611e-05,3
5378,9152.88,1.179752893e-05,3
5379,9154.12,1.179752893e-05,3
5380,9155.37,1.179752893e-05,3
5381,9156.6,1.179752893e-05,3
5382,9157.84,1.179752893e-05,3
5383,9159.09,1.179752893e-05,3
5384,9160.33,1.179752893e-05,3
5385,9161.6,1.179752893e-05,3
5386,9162.86,1.179752893e-05,3
5387,9164.12,1.179752893e-05,3
5388,9165.37,1.179752893e-05,3
5389,9166.64,1.179752893e-05,3
5390,9167.92,1.179752893e-05,3
5391,9169.2,1.179752893e-05,3
5392,9170.48,1.179752893e-05,3
5393,9171.74,1.178839064e-05,3
5394,9172.98,1.178839064e-05,3
5395,9174.23,1.178839064e-05,3
5396,9175.46,1.178839064e-05,3
5397,9176.71,1.178839064e-05,3
5398,9177.96,1.178839064e-05,3
5399,9179.21,1.178839064e-05,3
5400,9180.48,1.178839064e-05,3
5401,9181.74,1.178839064e-05,3
5402,9183.01,1.178839064e-05,3
5403,9184.27,1.179760032e-05,3
5404,9185.5,1.179760032e-05,3
5405,9186.77,1.179760032e-05,3
5406,9188.03,1.179760032e-05,3
5407,9189.27,1.179760032e-05,3
5408,9190.54,1.180686061e-05,3
5409,9191.79,1.180686061e-05,3
5410,9193.03,1.180686061e-05,3
5411,9194.28,1.181615735e-05,3
5412,9195.52,1.181615735e-05,3
5413,9196.78,1.182548344e-05,3
5414,9198.03,1.182548344e-05,3
5415,9199.29,1.182548344e-05,3
5416,9200.54,1.182548344e-05,3
5417,9201.8,1.182548344e-05,3
5418,9203.05,1.182548344e-05,3
5419,9204.34,1.182548344e-05,3
5420,9205.61,1.18348762e-05,3
5421,9206.91,1.18348762e-05,3
5422,9208.22,1.18348762e-05,3
5423,9209.56,1.18348762e-05,3
5424,9210.87,1.18348762e-05,3
5425,9212.18,1.18348762e-05,3
5426,9213.49,1.18348762e-05,3
5427,9214.77,1.18348762e-05,3
5428,9216.03,1.18348762e-05,3
5429,9217.31,1.18348762e-05,3
5430,9218.56,1.18348762e-05,3
5431,9219.79,1.18348762e-05,3
5432,9221.04,1.18348762e-05,3
5433,9222.27,1.18348762e-05,3
5434,9223.52,1.184438976e-05,3
5435,9224.75,1.184438976e-05,3
5436,9226.01,1.184438976e-05,3
5437,9227.25,1.184438976e-05,3
5438,9228.49,1.184438976e-05,3
5439,9229.74,1.184438976e-05,3
5440,9230.98,1.184438976e-05,3
5441,9232.24,1.184438976e-05,3
5442,9233.5,1.185398036e-05,3
5443,9234.77,1.185398036e-05,3
5444,9236.03,1.185398036e-05,3
5445,9237.27,1.185398036e-05,3
5446,9238.53,1.186361774e-05,3
5447,9239.77,1.186361774e-05,3
5448,9241.02,1.186361774e-05,3
5449,9242.26,1.186361774e-05,3
5450,9243.51,1.187330233e-05,3
5451,9244.76,1.187330233e-05,3
5452,9246,1.187330233e-05,3
5453,9247.25,1.187330233e-05,3
5454,9248.49,1.188303454e-05,3
5455,9249.76,1.188303454e-05,3
5456,9251.01,1.188303454e-05,3
5457,9252.28,1.188303454e-05,3
5458,9253.57,1.189281482e-05,3
5459,9254.83,1.189281482e-05,3
5460,9256.11,1.189281482e-05,3
5461,9257.42,1.189281482e-05,3
5462,9259.08,1.189281482e-05,4
5463,9260.73,1.189281482e-05,4
5464,9262.37,1.189281482e-05,4
5465,9264.02,1.189281482e-05,4
5466,9265.66,1.190267619e-05,4
5467,9267.3,1.190267619e-05,4
5468,9268.95,1.190267619e-05,4
5469,9270.58,1.190267619e-05,4
5470,9272.22,1.190267619e-05,4
5471,9273.9,1.190267619e-05,4
5472,9275.54,1.190267619e-05,4
5473,9277.19,1.190267619e-05,4
5474,9278.86,1.190267619e-05,4
5475,9280.5,1.190267619e-05,4
5476,9282.16,1.191263659e-05,4
5477,9283.83,1.191263659e-05,4
5478,9285.47,1.191263659e-05,4
5479,9287.12,1.191263659e-05,4
5480,9288.83,1.191263659e-05,4
5481,9290.46,1.192265563e-05,4
5482,9292.15,1.192265563e-05,4
5483,9293.83,1.192265563e-05,4
5484,9295.53,1.192265563e-05,4
5485,9297.26,1.193272544e-05,4
5486,9298.99,1.193272544e-05,4
5487,9300.69,1.193272544e-05,4
5488,9302.42,1.194283792e-05,4
5489,9304.12,1.194283792e-05,4
5490,9305.83,1.194283792e-05,4
5491,9307.54,1.195299339e-05,4
5492,9309.19,1.195299339e-05,4
5493,9310.86,1.19631835e-05,4
5494,9312.54,1.19631835e-05,4
5495,9314.2,1.197340844e-05,4
5496,9315.86,1.197340844e-05,4
5497,9317.5,1.198366843e-05,4
5498,9319.16,1.198366843e-05,4
5499,9320.82,1.199396368e-05,4
5500,9322.48,1.199396368e-05,4
5501,9324.15,1.20042944e-05,4
5502,9325.8,1.20042944e-05,4
5503,9327.45,1.20146608e-05,4
5504,9329.12,1.20146608e-05,4
5505,9330.78,1.20250631e-05,4
5506,9332.45,1.203549247e-05,4
5507,9334.17,1.203549247e-05,4
5508,9335.81,1.204595812e-05,4
5509,9337.44,1.205645111e-05,4
5510,9339.09,1.205645111e-05,4
5511,9340.73,1.206698076e-05,4
5512,9342.38,1.207753805e-05,4
5513,9344.09,1.20881231e-05,4
5514,9345.75,1.20881231e-05,4
5515,9347.43,1.209874535e-05,4
5516,9349.11,1.210939566e-05,4
5517,9350.77,1.210939566e-05,4
5518,9352.46,1.212008356e-05,4
5519,9354.16,1.213079981e-05,4
5520,9355.8,1.214154454e-05,4
5521,9357.45,1.214154454e-05,4
5522,9359.09,1.215232744e-05,4
5523,9360.73,1.216313912e-05,4
5524,9362.38,1.216313912e-05,4
5525,9364.03,1.217398938e-05,4
5526,9365.67,1.217398938e-05,4
5527,9367.32,1.218487846e-05,4
5528,9368.97,1.219579681e-05,4
5529,9370.62,1.219579681e-05,4
5530,9372.26,1.22067544e-05,4
5531,9373.94,1.22067544e-05,4
5532,9375.61,1.22067544e-05,4
5533,9377.26,1.22067544e-05,4
5534,9378.89,1.221777132e-05,4
5535,9380.54,1.221777132e-05,4
5536,9382.18,1.221777132e-05,4
5537,9383.84,1.221777132e-05,4
5538,9385.49,1.222884818e-05,4
5539,9387.12,1.222884818e-05,4
5540,9388.77,1.222884818e-05,4
5541,9390.43,1.222884818e-05,4
5542,9392.09,1.223998556e-05,4
5543,9393.76,1.223998556e-05,4
5544,9395.42,1.225116363e-05,4
5545,9397.08,1.225116363e-05,4
5546,9398.75,1.225116363e-05,4
5547,9400.42,1.226239293e-05,4
5548,9402.09,1.226239293e-05,4
5549,9403.77,1.226239293e-05,4
5550,9405.46,1.227367388e-05,4
5551,9407.17,1.227367388e-05,4
5552,9408.91,1.227367388e-05,4
5553,9410.64,1.228500691e-05,4
5554,9412.37,1.228500691e-05,4
5555,9414.12,1.228500691e-05,4
5556,9415.8,1.229639246e-05,4
5557,9417.46,1.229639246e-05,4
5558,9419.13,1.229639246e-05,4
5559,9420.78,1.229639246e-05,4
5560,9422.43,1.230784162e-05,4
5561,9424.08,1.230784162e-05,4
5562,9425.74,1.230784162e-05,4
5563,9427.4,1.231934427e-05,4
5564,9429.04,1.231934427e-05,4
5565,9430.69,1.231934427e-05,4
5566,9432.35,1.233090088e-05,4
5567,9434.04,1.233090088e-05,4
5568,9435.68,1.233090088e-05,4
5569,9437.33,1.23425119e-05,4
5570,9438.98,1.23425119e-05,4
5571,9440.66,1.235416677e-05,4
5572,9442.33,1.235416677e-05,4
5573,9444.01,1.236586579e-05,4
5574,9445.69,1.237759811e-05,4
5575,9447.37,1.237759811e-05,4
5576,9449.06,1.238937509e-05,4
5577,9450.74,1.238937509e-05,4
5578,9452.4,1.240119701e-05,4
5579,9454.1,1.241305284e-05,4
5580,9455.79,1.241305284e-05,4
5581,9457.46,1.242495414e-05,4
5582,9459.16,1.243688973e-05,4
5583,9460.84,1.243688973e-05,4
5584,9462.55,1.244887132e-05,4
5585,9464.25,1.246088761e-05,4
5586,9465.94,1.246088761e-05,4
5587,9467.64,1.247295042e-05,4
5588,9469.33,1.248504834e-05,4
5589,9471.01,1.248504834e-05,4
5590,9472.69,1.249719332e-05,4
5591,9474.42,1.250937382e-05,4
5592,9476.1,1.250937382e-05,4
5593,9477.76,1.252160195e-05,4
5594,9479.41,1.252160195e-05,4
5595,9481.08,1.253387803e-05,4
5596,9482.72,1.253387803e-05,4
5597,9484.35,1.25462024e-05,4
5598,9486,1.25462024e-05,4
5599,9487.65,1.255857538e-05,4
5600,9489.29,1.255857538e-05,4
5601,9490.92,1.255857538e-05,4
5602,9492.57,1.257100961e-05,4
5603,9494.22,1.257100961e-05,4
5604,9495.87,1.258349323e-05,4
5605,9497.53,1.258349323e-05,4
5606,9499.19,1.259602659e-05,4
5607,9500.87,1.259602659e-05,4
5608,9502.51,1.259602659e-05,4
5609,9504.17,1.260862262e-05,4
5610,9505.81,1.260862262e-05,4
5611,9507.46,1.262126918e-05,4
5612,9509.11,1.262126918e-05,4
5613,9510.75,1.263396664e-05,4
5614,9512.43,1.263396664e-05,4
5615,9514.07,1.264671534e-05,4
5616,9515.75,1.264671534e-05,4
5617,9517.41,1.265951566e-05,4
5618,9519.09,1.267235493e-05,4
5619,9520.76,1.267235493e-05,4
5620,9522.42,1.267235493e-05,4
5621,9524.1,1.268525956e-05,4
5622,9525.77,1.268525956e-05,4
5623,9527.44,1.268525956e-05,4
5624,9529.12,1.268525956e-05,4
5625,9530.79,1.268525956e-05,4
5626,9532.47,1.269825676e-05,4
5627,9534.15,1.269825676e-05,4
5628,9535.84,1.269825676e-05,4
5629,9537.49,1.271132081e-05,4
5630,9539.17,1.271132081e-05,4
5631,9540.84,1.271132081e-05,4
5632,9542.51,1.271132081e-05,4
5633,9544.16,1.272446592e-05,4
5634,9545.82,1.272446592e-05,4
5635,9547.48,1.272446592e-05,4
5636,9549.16,1.273767928e-05,4
5637,9550.85,1.273767928e-05,4
5638,9552.53,1.273767928e-05,4
5639,9554.21,1.275096153e-05,4
5640,9555.88,1.275096153e-05,4
5641,9557.53,1.276429935e-05,4
5642,9559.18,1.276429935e-05,4
5643,9560.81,1.276429935e-05,4
5644,9562.47,1.277770723e-05,4
5645,9564.12,1.277770723e-05,4
5646,9565.76,1.279117162e-05,4
5647,9567.41,1.279117162e-05,4
5648,9569.07,1.280469294e-05,4
5649,9570.71,1.280469294e-05,4
5650,9572.37,1.281827162e-05,4
5651,9574.03,1.281827162e-05,4
5652,9575.7,1.281827162e-05,4
5653,9577.36,1.28319226e-05,4
5654,9579.01,1.28319226e-05,4
5655,9580.66,1.284563192e-05,4
5656,9582.32,1.284563192e-05,4
5657,9583.97,1.285940002e-05,4
5658,9585.62,1.285940002e-05,4
5659,9587.27,1.285940002e-05,4
5660,9588.91,1.287324221e-05,4
5661,9590.55,1.287324221e-05,4
5662,9592.19,1.287324221e-05,4
5663,9593.85,1.288715923e-05,4
5664,9595.5,1.288715923e-05,4
5665,9597.17,1.288715923e-05,4
5666,9598.84,1.29011518e-05,4
5667,9600.52,1.29011518e-05,4
5668,9602.2,1.29011518e-05,4
5669,9603.88,1.291522067e-05,4
5670,9605.54,1.291522067e-05,4
5671,9607.21,1.291522067e-05,4
5672,9608.89,1.292936659e-05,4
5673,9610.56,1.292936659e-05,4
5674,9612.22,1.292936659e-05,4
5675,9613.91,1.294359031e-05,4
5676,9615.58,1.294359031e-05,4
5677,9617.25,1.294359031e-05,4
5678,9618.9,1.295789262e-05,4
5679,9620.56,1.295789262e-05,4
5680,9622.22,1.297225836e-05,4
5681,9623.86,1.297225836e-05,4
5682,9625.52,1.298668801e-05,4
5683,9627.17,1.298668801e-05,4
5684,9628.8,1.300118208e-05,4
5685,9630.46,1.300118208e-05,4
5686,9632.11,1.301574108e-05,4
5687,9633.76,1.301574108e-05,4
5688,9635.44,1.30303655e-05,4
5689,9637.12,1.30303655e-05,4
5690,9638.77,1.304505588e-05,4
5691,9640.42,1.304505588e-05,4
5692,9642.47,1.305981273e-05,5
5693,9644.52,1.305981273e-05,5
5694,9646.58,1.307463658e-05,5
5695,9648.63,1.308951103e-05,5
5696,9650.69,1.308951103e-05,5
5697,9652.74,1.310445339e-05,5
5698,9654.83,1.310445339e-05,5
5699,9656.92,1.311946422e-05,5
5700,9659.02,1.311946422e-05,5
5701,9661.08,1.313454407e-05,5
5702,9663.17,1.313454407e-05,5
5703,9665.3,1.314969348e-05,5
5704,9667.38,1.314969348e-05,5
5705,9669.46,1.316491303e-05,5
5706,9671.56,1.316491303e-05,5
5707,9673.65,1.318020329e-05,5
5708,9675.72,1.318020329e-05,5
5709,9677.77,1.319556484e-05,5
5710,9679.83,1.319556484e-05,5
5711,9681.86,1.321099825e-05,5
5712,9683.91,1.321099825e-05,5
5713,9685.95,1.322650411e-05,5
5714,9688,1.322650411e-05,5
5715,9690.06,1.324208303e-05,5
5716,9692.12,1.324208303e-05,5
5717,9694.19,1.325773561e-05,5
5718,9696.26,1.325773561e-05,5
5719,9698.32,1.327346246e-05,5
5720,9700.39,1.327346246e-05,5
5721,9702.45,1.328926421e-05,5
5722,9704.53,1.328926421e-05,5
5723,9706.58,1.330514146e-05,5
5724,9708.66,1.330514146e-05,5
5725,9710.71,1.332109487e-05,5
5726,9712.77,1.332109487e-05,5
5727,9714.83,1.333712507e-05,5
5728,9716.89,1.333712507e-05,5
5729,9718.98,1.335323271e-05,5
5730,9721.04,1.335323271e-05,5
5731,9723.13,1.336941844e-05,5
5732,9725.22,1.336941844e-05,5
5733,9727.28,1.338568294e-05,5
5734,9729.38,1.338568294e-05,5
5735,9731.46,1.340202688e-05,5
5736,9733.54,1.340202688e-05,5
5737,9735.63,1.340202688e-05,5
5738,9737.73,1.341847108e-05,5
5739,9739.79,1.341847108e-05,5
5740,9741.84,1.343499629e-05,5
5741,9743.89,1.343499629e-05,5
5742,9745.92,1.345160321e-05,5
5743,9747.97,1.345160321e-05,5
5744,9750.03,1.346829255e-05,5
5745,9752.09,1.346829255e-05,5
5746,9754.16,1.348506501e-05,5
5747,9756.21,1.348506501e-05,5
5748,9758.28,1.350192135e-05,5
5749,9760.35,1.350192135e-05,5
5750,9762.42,1.351886228e-05,5
5751,9764.47,1.353586713e-05,5
5752,9766.54,1.353586713e-05,5
5753,9768.59,1.355295788e-05,5
5754,9770.64,1.357011352e-05,5
5755,9772.69,1.357011352e-05,5
5756,9774.74,1.358735636e-05,5
5757,9776.8,1.360466509e-05,5
5758,9778.86,1.360466509e-05,5
5759,9780.9,1.362206236e-05,5
5760,9782.97,1.363952654e-05,5
5761,9785.01,1.363952654e-05,5
5762,9787.07,1.365708063e-05,5
5763,9789.13,1.365708063e-05,5
5764,9791.19,1.367472544e-05,5
5765,9793.27,1.367472544e-05,5
5766,9795.36,1.369246179e-05,5
5767,9797.46,1.369246179e-05,5
5768,9799.56,1.369246179e-05,5
5769,9801.66,1.371031376e-05,5
5770,9803.73,1.371031376e-05,5
5771,9805.8,1.371031376e-05,5
5772,9807.87,1.372828271e-05,5
5773,9809.94,1.372828271e-05,5
5774,9812,1.372828271e-05,5
5775,9814.06,1.374637004e-05,5
5776,9816.12,1.374637004e-05,5
5777,9818.17,1.374637004e-05,5
5778,9820.22,1.376457716e-05,5
5779,9822.28,1.376457716e-05,5
5780,9824.33,1.376457716e-05,5
5781,9826.39,1.378290549e-05,5
5782,9828.44,1.378290549e-05,5
5783,9830.52,1.378290549e-05,5
5784,9832.59,1.38013565e-05,5
5785,9834.67,1.38013565e-05,5
5786,9836.72,1.381990671e-05,5
5787,9838.78,1.381990671e-05,5
5788,9840.82,1.381990671e-05,5
5789,9842.88,1.383858226e-05,5
5790,9844.93,1.383858226e-05,5
5791,9846.97,1.383858226e-05,5
5792,9849.02,1.385738468e-05,5
5793,9851.07,1.385738468e-05,5
5794,9853.12,1.387628971e-05,5
5795,9855.18,1.387628971e-05,5
5796,9857.24,1.387628971e-05,5
5797,9859.31,1.38953244e-05,5
5798,9861.38,1.38953244e-05,5
5799,9863.45,1.391446396e-05,5
5800,9865.52,1.391446396e-05,5
5801,9867.6,1.393370942e-05,5
5802,9869.69,1.393370942e-05,5
5803,9871.78,1.395306179e-05,5
5804,9873.89,1.395306179e-05,5
5805,9875.96,1.397252213e-05,5
5806,9878.04,1.399206412e-05,5
5807,9880.11,1.399206412e-05,5
5808,9882.16,1.40117159e-05,5
5809,9884.21,1.40117159e-05,5
5810,9886.26,1.403147854e-05,5
5811,9888.35,1.405132505e-05,5
5812,9890.39,1.405132505e-05,5
5813,9892.46,1.407128431e-05,5
5814,9894.52,1.409132888e-05,5
5815,9896.58,1.409132888e-05,5
5816,9898.63,1.411148815e-05,5
5817,9900.68,1.411148815e-05,5
5818,9902.74,1.413176327e-05,5
5819,9904.78,1.413176327e-05,5
5820,9906.83,1.415215543e-05,5
5821,9908.86,1.417263612e-05,5
5822,9910.9,1.417263612e-05,5
5823,9912.95,1.417263612e-05,5
5824,9914.97,1.419326586e-05,5
5825,9917.02,1.419326586e-05,5
5826,9919.06,1.421401625e-05,5
5827,9921.12,1.421401625e-05,5
5828,9923.17,1.421401625e-05,5
5829,9925.22,1.423491922e-05,5
5830,9927.28,1.423491922e-05,5
5831,9929.35,1.425594569e-05,5
5832,9931.43,1.425594569e-05,5
5833,9933.48,1.425594569e-05,5
5834,9935.53,1.427712837e-05,5
5835,9937.99,1.427712837e-05,6
5836,9940.49,1.429843752e-05,6
5837,9942.94,1.429843752e-05,6
5838,9945.41,1.431987445e-05,6
5839,9947.9,1.431987445e-05,6
5840,9950.37,1.434144053e-05,6
5841,9952.84,1.434144053e-05,6
5842,9955.28,1.436313711e-05,6
5843,9957.77,1.436313711e-05,6
5844,9960.2,1.438496559e-05,6
5845,9962.65,1.438496559e-05,6
5846,9965.11,1.438496559e-05,6
5847,9967.55,1.440696095e-05,6
5848,9969.99,1.440696095e-05,6
5849,9972.4,1.442909146e-05,6
5850,9974.84,1.442909146e-05,6
5851,9977.27,1.442909146e-05,6
5852,9979.72,1.445139299e-05,6
